id,name_clean,name_last_first,name_key,country_clean,country_key,appearance_count,years,medals_by_year,rank_averages_by_year,percentiles_by_year,contestant_ids,name_variants,country_variants
586,Zahra Hoseininia,"Hoseininia, Zahra",zahra hoseininia,Islamic Republic of Iran,islamic republic of iran,1,2016,2016:Merit,2016:144.5,2016:0.4484732824,IRI-SP-C17,,Islamic Republic of Iran
587,Zahra Tahamtani Torkamani,"Torkamani, Zahra Tahamtani",zahra tahamtani torkamani,Islamic Republic of Iran,islamic republic of iran,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,IRI2B03,,Islamic Republic of Iran
588,Adi Sakhantaev,"Sakhantaev, Adi",adi sakhantaev,Kazakhstan,kazakhstan,1,2018,2018:Silver,2018:37.5,2018:0.8805732484,KAZ2C01,,Kazakhstan
589,Aidana Saparova,"Saparova, Aidana",aidana saparova,Kazakhstan,kazakhstan,1,2016,2016:Merit,2016:187,2016:0.286259542,KAZ-SP-D20,,Kazakhstan
590,Aidar Tuleshov,"Tuleshov, Aidar",aidar tuleshov,Kazakhstan,kazakhstan,1,2015,2015:Merit,2015:161.5,2015:0.4756493506,KAZ2C03,,Kazakhstan
591,Akhanali Amangeldi,"Amangeldi, Akhanali",akhanali amangeldi,Kazakhstan,kazakhstan,1,2017,2017:Merit,2017:162,2017:0.4581939799,KAZ2A04,,Kazakhstan
592,Aknazar Kazhymurat,"Kazhymurat, Aknazar",aknazar kazhymurat,Kazakhstan,kazakhstan,1,2015,2015:Merit,2015:126,2015:0.5909090909,KAZ2A02,,Kazakhstan
593,Alan Beremkulov,"Beremkulov, Alan",alan beremkulov,Kazakhstan,kazakhstan,2,2016;2017,2016:Merit;2017:Merit,2016:166;2017:162,2016:0.3664122137;2017:0.4581939799,KAZ-SP-B11;KAZ2B02,,Kazakhstan
594,Alexey Tsekhovoy,"Tsekhovoy, Alexey",alexey tsekhovoy,Kazakhstan,kazakhstan,2,2013;2014,2013:Merit;2014:Silver,2013:155.5;2014:60.5,2013:0.4710884354;2014:0.8126934985,;KAZ2C02,,Kazakhstan
595,Alim Imanmalik,"Imanmalik, Alim",alim imanmalik,Kazakhstan,kazakhstan,1,2016,2016:Merit,2016:187,2016:0.286259542,KAZ-SP-A09,,Kazakhstan
596,Alim Togayev,"Togayev, Alim",alim togayev,Kazakhstan,kazakhstan,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,KAZ2A02,,Kazakhstan
597,Alimkhan Kassymov,"Kassymov, Alimkhan",alimkhan kassymov,Kazakhstan,kazakhstan,1,2015,2015:Merit,2015:198,2015:0.3571428571,KAZ2D02,,Kazakhstan
598,Alimzhan Adil,"Adil, Alimzhan",alimzhan adil,Kazakhstan,kazakhstan,3,2014;2015;2016,2014:Merit;2015:Merit;2016:Merit,2014:185.5;2015:198;2016:122.5,2014:0.4256965944;2015:0.3571428571;2016:0.5324427481,KAZ2A04;KAZ2A01;KAZ-SP-A06,,Kazakhstan
599,Alimzhan Turdaly,"Turdaly, Alimzhan",alimzhan turdaly,Kazakhstan,kazakhstan,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,KAZ2A04,,Kazakhstan
600,Almas Bralinov,"Bralinov, Almas",almas bralinov,Kazakhstan,kazakhstan,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,Kazakhstan
601,Alua Shyntay,"Shyntay, Alua",alua shyntay,Kazakhstan,kazakhstan,1,2014,2014:Bronze,2014:80,2014:0.7523219814,KAZ2A02,,Kazakhstan
602,Aman Essengeldi,"Essengeldi, Aman",aman essengeldi,Kazakhstan,kazakhstan,1,2023,2023:Bronze,2023:109,2023:0.6461038961,KAZ2A-P02,,Kazakhstan
603,Ansar Zeinulla,"Zeinulla, Ansar",ansar zeinulla,Kazakhstan,kazakhstan,1,2019,2019:Bronze,2019:66.5,2019:0.7392156863,KAZ2B01,,Kazakhstan
604,Anuar Agybayev,"Agybayev, Anuar",anuar agybayev,Kazakhstan,kazakhstan,1,2023,2023:Merit,2023:186,2023:0.3961038961,KAZ2A-P01,,Kazakhstan
605,Arsen Baktiyar,"Baktiyar, Arsen",arsen baktiyar,Kazakhstan,kazakhstan,1,2016,2016:Bronze,2016:97,2016:0.6297709924,KAZ-SP-C16,,Kazakhstan
606,Aruzhan Amanbayeva,"Amanbayeva, Aruzhan",aruzhan amanbayeva,Kazakhstan,kazakhstan,2,2013;2014,2013:Bronze;2014:Silver,2013:77.5;2014:39,2013:0.7363945578;2014:0.8792569659,;KAZ2A01,,Kazakhstan
607,Assylbek Olzhabayev,"Olzhabayev, Assylbek",assylbek olzhabayev,Kazakhstan,kazakhstan,2,2015;2016,2015:Silver;2016:Merit,2015:58;2016:122.5,2015:0.8116883117;2016:0.5324427481,KAZ2C02;KAZ-SP-A07,,Kazakhstan
608,Ayan Myrzakhmet,"Myrzakhmet, Ayan",ayan myrzakhmet,Kazakhstan,kazakhstan,1,2015,2015:Bronze,2015:93,2015:0.6980519481,KAZ2B04,,Kazakhstan
609,Baiseit Yessenbay,"Yessenbay, Baiseit",baiseit yessenbay,Kazakhstan,kazakhstan,1,2018,2018:Silver,2018:37.5,2018:0.8805732484,KAZ2C04,,Kazakhstan
610,Batyrkhan Baiganov,"Baiganov, Batyrkhan",batyrkhan baiganov,Kazakhstan,kazakhstan,1,2023,2023:Gold,2023:8,2023:0.974025974,KAZ2B-P02,,Kazakhstan
611,Bekzat Nadir,"Nadir, Bekzat",bekzat nadir,Kazakhstan,kazakhstan,1,2015,2015:Merit,2015:198,2015:0.3571428571,KAZ2A03,,Kazakhstan
612,Dana Asetova,"Asetova, Dana",dana asetova,Kazakhstan,kazakhstan,1,2023,2023:Merit,2023:157,2023:0.4902597403,KAZ2A-P03,,Kazakhstan
613,Danay Dikhanbayev,"Dikhanbayev, Danay",danay dikhanbayev,Kazakhstan,kazakhstan,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,KAZ2B02,,Kazakhstan
614,Daniel Sharafutdinov,"Sharafutdinov, Daniel",daniel sharafutdinov,Kazakhstan,kazakhstan,1,2019,2019:Merit,2019:131,2019:0.4862745098,KAZ2B03,,Kazakhstan
615,Daniil Shatokhin,"Shatokhin, Daniil",daniil shatokhin,Kazakhstan,kazakhstan,1,2017,2017:Bronze,2017:102,2017:0.6588628763,KAZ2C01,,Kazakhstan
616,Danil Baimuldin,"Baimuldin, Danil",danil baimuldin,Kazakhstan,kazakhstan,2,2016;2017,2016:Merit;2017:Bronze,2016:144.5;2017:102,2016:0.4484732824;2017:0.6588628763,KAZ-SP-D19;KAZ2C03,,Kazakhstan
617,Danil Vesselov,"Vesselov, Danil",danil vesselov,Kazakhstan,kazakhstan,1,2016,2016:Bronze,2016:74,2016:0.7175572519,KAZ-SP-C15,,Kazakhstan
618,Dastan Meder,"Meder, Dastan",dastan meder,Kazakhstan,kazakhstan,2,2018;2019,2018:Merit;2019:Bronze,2018:131.5;2019:66.5,2018:0.5812101911;2019:0.7392156863,KAZ2C03;KAZ2A01,,Kazakhstan
619,Dias Arystanbek,"Arystanbek, Dias",dias arystanbek,Kazakhstan,kazakhstan,2,2017;2018,2017:Merit;2018:Bronze,2017:162;2018:64,2017:0.4581939799;2018:0.7961783439,KAZ2B03;KAZ2B01,,Kazakhstan
620,Doszhan Abdygali,"Abdygali, Doszhan",doszhan abdygali,Kazakhstan,kazakhstan,1,2015,2015:Merit,2015:198,2015:0.3571428571,KAZ2D01,,Kazakhstan
621,Gleb Patyrin,"Patyrin, Gleb",gleb patyrin,Kazakhstan,kazakhstan,1,2017,2017:Merit,2017:162,2017:0.4581939799,KAZ2A02,,Kazakhstan
622,Ilyasgizhduani Yegeubayev,"Yegeubayev, Ilyasgizhduani",ilyasgizhduani yegeubayev,Kazakhstan,kazakhstan,1,2023,2023:Bronze,2023:78,2023:0.7467532468,KAZ2B-P01,,Kazakhstan
623,Imir Gafurov,"Gafurov, Imir",imir gafurov,Kazakhstan,kazakhstan,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,KAZ2D04,,Kazakhstan
624,Kuanysh Zholdassov,"Zholdassov, Kuanysh",kuanysh zholdassov,Kazakhstan,kazakhstan,1,2015,2015:Merit,2015:126,2015:0.5909090909,KAZ2C04,,Kazakhstan
625,Kuat Utebayev,"Utebayev, Kuat",kuat utebayev,Kazakhstan,kazakhstan,1,2015,2015:Merit,2015:126,2015:0.5909090909,KAZ2C01,,Kazakhstan
626,Makhmut Omar,"Omar, Makhmut",makhmut omar,Kazakhstan,kazakhstan,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,KAZ2A01,,Kazakhstan
627,Merey Makhmutova,"Makhmutova, Merey",merey makhmutova,Kazakhstan,kazakhstan,1,2016,2016:Merit,2016:166,2016:0.3664122137,KAZ-SP-C17,,Kazakhstan
628,Mikhail Ponomaryov,"Ponomaryov, Mikhail",mikhail ponomaryov,Kazakhstan,kazakhstan,1,2017,2017:Merit,2017:132,2017:0.5585284281,KAZ2D02,,Kazakhstan
629,Miras Kabdygali,"Kabdygali, Miras",miras kabdygali,Kazakhstan,kazakhstan,2,2013;2014,2013:Merit;2014:Bronze,2013:155.5;2014:104.5,2013:0.4710884354;2014:0.6764705882,;KAZ2B01,,Kazakhstan
630,Muhammadsolih Abdugafarov,"Abdugafarov, Muhammadsolih",muhammadsolih abdugafarov,Kazakhstan,kazakhstan,1,2023,2023:Silver,2023:55,2023:0.8214285714,KAZ2B-P03,,Kazakhstan
631,Nurassyl Abdirazak,"Abdirazak, Nurassyl",nurassyl abdirazak,Kazakhstan,kazakhstan,1,2017,2017:Bronze,2017:76,2017:0.745819398,KAZ2A01,,Kazakhstan
632,Nygman Aiza,"Aiza, Nygman",nygman aiza,Kazakhstan,kazakhstan,1,2017,2017:Merit,2017:132,2017:0.5585284281,KAZ2D04,,Kazakhstan
633,Olzhas Makhazhanov,"Makhazhanov, Olzhas",olzhas makhazhanov,Kazakhstan,kazakhstan,2,2018;2019,2018:Bronze;2019:Gold,2018:64;2019:14.5,2018:0.7961783439;2019:0.9431372549,KAZ2D03;KAZ2A02,,Kazakhstan
634,Raiymbek Baishuak,"Baishuak, Raiymbek",raiymbek baishuak,Kazakhstan,kazakhstan,2,2017;2018,2017:Silver;2018:Gold,2017:22;2018:9.5,2017:0.9264214047;2018:0.9697452229,KAZ2C04;KAZ2D01,,Kazakhstan
635,Rakhat Baltabekov,"Baltabekov, Rakhat",rakhat baltabekov,Kazakhstan,kazakhstan,1,2015,2015:Merit,2015:198,2015:0.3571428571,KAZ2B01,,Kazakhstan
636,Rakhman Asmatullayev,"Asmatullayev, Rakhman",rakhman asmatullayev,Kazakhstan,kazakhstan,1,2014,2014:Merit,2014:185.5,2014:0.4256965944,KAZ2C01,,Kazakhstan
637,Rustam Jumazhanov,"Jumazhanov, Rustam",rustam jumazhanov,Kazakhstan,kazakhstan,1,2016,2016:Merit,2016:144.5,2016:0.4484732824,KAZ-SP-A08,,Kazakhstan
638,Sultanali Aliaskar,"Aliaskar, Sultanali",sultanali aliaskar,Kazakhstan,kazakhstan,1,2023,2023:Silver,2023:32.5,2023:0.8944805195,KAZ2A-P04,,Kazakhstan
639,Tamerlan Arkenov,"Arkenov, Tamerlan",tamerlan arkenov,Kazakhstan,kazakhstan,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,KAZ2A03,,Kazakhstan
640,Tamerlan Burumbayev,"Burumbayev, Tamerlan",tamerlan burumbayev,Kazakhstan,kazakhstan,1,2017,2017:Silver,2017:33.5,2017:0.8879598662,KAZ2C02,,Kazakhstan
641,Timur Kilybaev,"Kilybaev, Timur",timur kilybaev,Kazakhstan,kazakhstan,1,2023,2023:Bronze,2023:109,2023:0.6461038961,KAZ2B-P04,,Kazakhstan
642,Tleuzhan Yerkenov,"Yerkenov, Tleuzhan",tleuzhan yerkenov,Kazakhstan,kazakhstan,1,2016,2016:Merit,2016:122.5,2016:0.5324427481,KAZ-SP-D18,,Kazakhstan
643,Tomiris Kurmanalina,"Kurmanalina, Tomiris",tomiris kurmanalina,Kazakhstan,kazakhstan,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,KAZ2D02,,Kazakhstan
644,Torezhan Kabdyrakym,"Kabdyrakym, Torezhan",torezhan kabdyrakym,Kazakhstan,kazakhstan,1,2019,2019:Bronze,2019:87,2019:0.6588235294,KAZ2B02,,Kazakhstan
645,Yaroslav Toporov,"Toporov, Yaroslav",yaroslav toporov,Kazakhstan,kazakhstan,1,2017,2017:Bronze,2017:102,2017:0.6588628763,KAZ2B01,,Kazakhstan
646,Yasmin Kadyrova,"Kadyrova, Yasmin",yasmin kadyrova,Kazakhstan,kazakhstan,1,2014,2014:Merit,2014:164.5,2014:0.4907120743,KAZ2B02,,Kazakhstan
647,Yunona Bukasova,"Bukasova, Yunona",yunona bukasova,Kazakhstan,kazakhstan,1,2016,2016:Bronze,2016:56,2016:0.786259542,KAZ-SP-C14,,Kazakhstan
648,Zhangir Zhaksybay,"Zhaksybay, Zhangir",zhangir zhaksybay,Kazakhstan,kazakhstan,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,KAZ2B04,,Kazakhstan
649,Zhansultan Kuikenov,"Kuikenov, Zhansultan",zhansultan kuikenov,Kazakhstan,kazakhstan,1,2015,2015:Merit,2015:161.5,2015:0.4756493506,KAZ2D03,,Kazakhstan
650,Mazen El Hijjawi,"Hijjawi, Mazen El",mazen el hijjawi,Lebanon,lebanon,1,2016,2016:Merit,2016:187,2016:0.286259542,LIB-SP-A07,,Lebanon
651,Peter Chidiac,"Chidiac, Peter",peter chidiac,Lebanon,lebanon,1,2016,2016:Merit,2016:187,2016:0.286259542,LIB-SP-A09,,Lebanon
652,Alex Hong Gu,"Gu, Alex Hong",alex hong gu,Macau,macau,1,2014,2014:Silver,2014:60.5,2014:0.8126934985,MAC2A02,,Macau
653,Cheng In Cheung,"Cheung, Cheng In",cheng in cheung,Macau,macau,1,2015,2015:Silver,2015:58,2015:0.8116883117,MAC2A02,,Macau
654,Cheng Long Leong,"Leong, Cheng Long",cheng long leong,Macau,macau,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,MAC2B04,,Macau
655,Cheok Lam Cheang,"Cheang, Cheok Lam",cheok lam cheang,Macau,macau,3,2021;2022;2023,2021:Bronze;2022:Bronze;2023:Gold,2021:112.5;2022:102.5;2023:16.5,2021:0.6394230769;2022:0.6440972222;2023:0.9464285714,MAC2B-P03;MAC2B-P01;MAC2B-P01,,Macau
656,Cheok Lam Lai,"Lai, Cheok Lam",cheok lam lai,Macau,macau,1,2015,2015:Gold,2015:10,2015:0.9675324675,MAC2A01,,Macau
657,Chi Hang Chu,"Chu, Chi Hang",chi hang chu,Macau,macau,1,2023,2023:Bronze,2023:109,2023:0.6461038961,MAC2B-P02,,Macau
658,Chi Hei Lo,"Lo, Chi Hei",chi hei lo,Macau,macau,1,2022,2022:Merit,2022:166,2022:0.4236111111,MAC2A-P04,,Macau
659,Chi In Lei,"Lei, Chi In",chi in lei,Macau,macau,1,2013,2013:Silver,2013:21,2013:0.9285714286,,,Macau
660,Chi Lok Choi,"Choi, Chi Lok",chi lok choi,Macau,macau,2,2022;2023,2022:Merit;2023:Bronze,2022:201.5;2023:109,2022:0.3003472222;2023:0.6461038961,MAC2B-P03;MAC2A-P02,,Macau
661,Chi Pang Lao,"Lao, Chi Pang",chi pang lao,Macau,macau,1,2016,2016:Bronze,2016:97,2016:0.6297709924,MAC-SP-A08,,Macau
662,Chin Seng Tam,"Tam, Chin Seng",chin seng tam,Macau,macau,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,MAC2C03,,Macau
663,Chon Hang Lao,"Lao, Chon Hang",chon hang lao,Macau,macau,1,2023,2023:Silver,2023:32.5,2023:0.8944805195,MAC2A-P04,,Macau
664,Chon Him Wong,"Wong, Chon Him",chon him wong,Macau,macau,1,2023,2023:Bronze,2023:109,2023:0.6461038961,MAC2B-P04,,Macau
665,Chong Un Un,"Un, Chong Un",chong un un,Macau,macau,1,2016,2016:Bronze,2016:97,2016:0.6297709924,MAC-SP-A07,,Macau
666,Frankie That,"That, Frankie",frankie that,Macau,macau,1,2019,2019:Bronze,2019:87,2019:0.6588235294,MAC2B03,,Macau
667,Haoxiang Ye,"Ye, Haoxiang",haoxiang ye,Macau,macau,2,2018;2019,2018:Bronze;2019:Silver,2018:64;2019:47.5,2018:0.7961783439;2019:0.8137254902,MAC2C01;MAC2A02,,Macau
668,Hio Hang Lao,"Lao, Hio Hang",hio hang lao,Macau,macau,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,MAC2B02,,Macau
669,Ho Yau Cheang,"Cheang, Ho Yau",ho yau cheang,Macau,macau,1,2018,2018:Silver,2018:37.5,2018:0.8805732484,MAC2B03,,Macau
670,Hoi Fong Choi,"Choi, Hoi Fong",hoi fong choi,Macau,macau,1,2019,2019:Merit,2019:109,2019:0.5725490196,MAC2B01,,Macau
671,Hou Cheng Wong,"Wong, Hou Cheng",hou cheng wong,Macau,macau,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,MAC2B01,,Macau
672,Hou Hin Un,"Un, Hou Hin",hou hin un,Macau,macau,2,2013;2014,2013:Merit;2014:Silver,2013:185;2014:39,2013:0.3707482993;2014:0.8792569659,;MAC2A03,,Macau
673,Ian Meng Si,"Si, Ian Meng",ian meng si,Macau,macau,1,2019,2019:Silver,2019:30,2019:0.8823529412,MAC2A01,,Macau
674,Ian Wai Si,"Si, Ian Wai",ian wai si,Macau,macau,1,2018,2018:Bronze,2018:64,2018:0.7961783439,MAC2B02,,Macau
675,Iat Long Iong,"Iong, Iat Long",iat long iong,Macau,macau,1,2014,2014:Bronze,2014:104.5,2014:0.6764705882,MAC2A04,,Macau
676,Iek Hin Bosco Ng,"Ng, Iek Hin Bosco",iek hin bosco ng,Macau,macau,1,2021,2021:Merit,2021:193,2021:0.3814102564,MAC2A-P01,,Macau
677,Ieng Lon Wong,"Wong, Ieng Lon",ieng lon wong,Macau,macau,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,MAC2A03,,Macau
678,In Lok Ho,"Ho, In Lok",in lok ho,Macau,macau,1,2021,2021:Silver,2021:53,2021:0.8301282051,MAC2A-P03,,Macau
679,Io Tong Fong,"Fong, Io Tong",io tong fong,Macau,macau,1,2021,2021:Silver,2021:53,2021:0.8301282051,MAC2B-P01,,Macau
680,Ioi Hang Ao,"Ao, Ioi Hang",ioi hang ao,Macau,macau,1,2023,2023:Bronze,2023:109,2023:0.6461038961,MAC2A-P01,,Macau
681,Jia Hao Liang,"Liang, Jia Hao",jia hao liang,Macau,macau,1,2019,2019:Bronze,2019:66.5,2019:0.7392156863,MAC2A04,,Macau
682,Ka Chon Ng,"Ng, Ka Chon",ka chon ng,Macau,macau,1,2014,2014:Merit,2014:164.5,2014:0.4907120743,MAC2A01,,Macau
683,Kai Chou Fong,"Fong, Kai Chou",kai chou fong,Macau,macau,1,2013,2013:Merit,2013:155.5,2013:0.4710884354,,,Macau
684,Kuan Kun Mak,"Mak, Kuan Kun",kuan kun mak,Macau,macau,1,2022,2022:Bronze,2022:102.5,2022:0.6440972222,MAC2A-P02,,Macau
685,Kuong Fai Xu,"Xu, Kuong Fai",kuong fai xu,Macau,macau,1,2016,2016:Bronze,2016:97,2016:0.6297709924,MAC-SP-A09,,Macau
686,Kuong Hou Chang,"Chang, Kuong Hou",kuong hou chang,Macau,macau,1,2021,2021:Merit,2021:163,2021:0.4775641026,MAC2B-P02,,Macau
687,Pak Io Fong,"Fong, Pak Io",pak io fong,Macau,macau,2,2022;2023,2022:Merit;2023:Silver,2022:166;2023:55,2022:0.4236111111;2023:0.8214285714,MAC2A-P03;MAC2B-P03,,Macau
688,Pak Lim Leong,"Leong, Pak Lim",pak lim leong,Macau,macau,1,2022,2022:Silver,2022:51,2022:0.8229166667,MAC2B-P02,,Macau
689,Pak Man Leong,"Leong, Pak Man",pak man leong,Macau,macau,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,MAC2A02,,Macau
690,Pok Hong Lam,"Lam, Pok Hong",pok hong lam,Macau,macau,1,2019,2019:Silver,2019:47.5,2019:0.8137254902,MAC2A03,,Macau
691,Rason Xu,"Xu, Rason",rason xu,Macau,macau,1,2019,2019:Bronze,2019:87,2019:0.6588235294,MAC2B04,,Macau
692,Seng Chit Ip,"Ip, Seng Chit",seng chit ip,Macau,macau,1,2021,2021:Bronze,2021:112.5,2021:0.6394230769,MAC2A-P04,,Macau
693,Shuo Yang,"Yang, Shuo",shuo yang,Macau,macau,1,2022,2022:Bronze,2022:75,2022:0.7395833333,MAC2B-P04,,Macau
694,Son Tai Tam,"Tam, Son Tai",son tai tam,Macau,macau,1,2021,2021:Merit,2021:136.5,2021:0.5625,MAC2A-P02,,Macau
695,Song Pok Hong,"Hong, Song Pok",song pok hong,Macau,macau,1,2018,2018:Bronze,2018:64,2018:0.7961783439,MAC2A01,,Macau
696,Tin Chak Chan,"Chan, Tin Chak",tin chak chan,Macau,macau,1,2021,2021:Merit,2021:136.5,2021:0.5625,MAC2B-P04,,Macau
697,U Pan Wong,"Wong, U Pan",u pan wong,Macau,macau,1,2023,2023:Silver,2023:32.5,2023:0.8944805195,MAC2A-P03,,Macau
698,Wai In Lei,"Lei, Wai In",wai in lei,Macau,macau,1,2018,2018:Silver,2018:37.5,2018:0.8805732484,MAC2C04,,Macau
699,Wai Sam Sou,"Sou, Wai Sam",wai sam sou,Macau,macau,1,2022,2022:Merit,2022:131,2022:0.5451388889,MAC2A-P01,,Macau
700,Abdul Haqq Bin Shamil,"Shamil, Abdul Haqq Bin",abdul haqq bin shamil,Malaysia,malaysia,1,2021,2021:Merit,2021:193,2021:0.3814102564,MYS2A-P04,,Malaysia
701,Ahmad Zharif Naufal Bin Zamri,"Zamri, Ahmad Zharif Naufal Bin",ahmad zharif naufal bin zamri,Malaysia,malaysia,1,2021,2021:Merit,2021:193,2021:0.3814102564,MYS2A-P02,,Malaysia
702,Aidan Ming Feng Ong,"Ong, Aidan Ming Feng",aidan ming feng ong,Malaysia,malaysia,2,2017;2018,2017:Gold;2018:Gold,2017:9.5;2018:21.5,2017:0.9682274247;2018:0.9315286624,MAS2A03;MAS2A01,,Malaysia
703,Belinda Xuan Lin Woh,"Woh, Belinda Xuan Lin",belinda xuan lin woh,Malaysia,malaysia,1,2017,2017:Merit,2017:132,2017:0.5585284281,MAS2B03,,Malaysia
704,Brandon Choo Sze How,"Choo Sze How, Brandon",brandon choo sze how,Malaysia,malaysia,2,2021;2022,2021:Gold;2022:Silver,2021:10;2022:21.5,2021:0.9679487179;2022:0.9253472222,MYS2A-P03;MYS2A-P02,,Malaysia
705,Bryan Shi Yang Lee,"Lee, Bryan Shi Yang",bryan shi yang lee,Malaysia,malaysia,1,2015,2015:Bronze,2015:93,2015:0.6980519481,MAS2A03,,Malaysia
706,Chang Jun Ng,"Ng, Chang Jun",chang jun ng,Malaysia,malaysia,1,2016,2016:Bronze,2016:74,2016:0.7175572519,MAS-SP-A09,,Malaysia
707,Chong Hong Choy,"Choy, Chong Hong",chong hong choy,Malaysia,malaysia,2,2021;2022,2021:Gold;2022:Silver,2021:10;2022:51,2021:0.9679487179;2022:0.8229166667,MYS2B-P01;MYS2A-P03,,Malaysia
708,Chu Jun Song,"Song, Chu Jun",chu jun song,Malaysia,malaysia,1,2015,2015:Merit,2015:161.5,2015:0.4756493506,MAS2A02,,Malaysia
709,Chuen Ferng Tho,"Tho, Chuen Ferng",chuen ferng tho,Malaysia,malaysia,1,2016,2016:Bronze,2016:56,2016:0.786259542,MAS-SP-A10,,Malaysia
710,Chun Yik Lim,"Lim, Chun Yik",chun yik lim,Malaysia,malaysia,1,2016,2016:Merit,2016:144.5,2016:0.4484732824,MAS-SP-B14,,Malaysia
711,Davin Wen-Ning Khor,"Khor, Davin Wen-Ning",davin wen ning khor,Malaysia,malaysia,1,2017,2017:Silver,2017:22,2017:0.9264214047,MAS2A01,,Malaysia
712,Ethan Kai Ern Chan,"Chan, Ethan Kai Ern",ethan kai ern chan,Malaysia,malaysia,1,2017,2017:Bronze,2017:102,2017:0.6588628763,MAS2B01,,Malaysia
713,Eu Khai Soo,"Soo, Eu Khai",eu khai soo,Malaysia,malaysia,1,2022,2022:Merit,2022:201.5,2022:0.3003472222,MYS2B-P02,,Malaysia
714,Heyang Ong,"Ong, Heyang",heyang ong,Malaysia,malaysia,1,2016,2016:Merit,2016:144.5,2016:0.4484732824,MAS-SP-B16,,Malaysia
715,Hong Wei Ng,"Ng, Hong Wei",hong wei ng,Malaysia,malaysia,1,2017,2017:Bronze,2017:102,2017:0.6588628763,MAS2A04,,Malaysia
716,How Ying Jun,"Jun, How Ying",how ying jun,Malaysia,malaysia,1,2015,2015:Merit,2015:126,2015:0.5909090909,MAS2A04,,Malaysia
717,Isaac Zhi Yann Lim,"Lim, Isaac Zhi Yann",isaac zhi yann lim,Malaysia,malaysia,1,2022,2022:Merit,2022:131,2022:0.5451388889,MYS2B-P04,,Malaysia
718,Ivan Guan Yu Chan,"Chan, Ivan Guan Yu",ivan guan yu chan,Malaysia,malaysia,1,2022,2022:Gold,2022:2,2022:0.9930555556,MYS2A-P01,,Malaysia
719,Jer Wen Chia,"Chia, Jer Wen",jer wen chia,Malaysia,malaysia,1,2014,2014:Merit,2014:164.5,2014:0.4907120743,MAS2B02,,Malaysia
720,Jia Quan Ng,"Ng, Jia Quan",jia quan ng,Malaysia,malaysia,1,2015,2015:Bronze,2015:93,2015:0.6980519481,MAS2B04,,Malaysia
721,Josiah Rui Ming Kho,"Kho, Josiah Rui Ming",josiah rui ming kho,Malaysia,malaysia,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,MAS2A02,,Malaysia
722,Jun Xuan Liew,"Liew, Jun Xuan",jun xuan liew,Malaysia,malaysia,1,2019,2019:Bronze,2019:66.5,2019:0.7392156863,MAS2A03,,Malaysia
723,Kai Yan Ng,"Ng, Kai Yan",kai yan ng,Malaysia,malaysia,1,2019,2019:Silver,2019:47.5,2019:0.8137254902,MAS2A01,,Malaysia
724,Kuhaneeshver Sellappan,"Sellappan, Kuhaneeshver",kuhaneeshver sellappan,Malaysia,malaysia,1,2021,2021:Merit,2021:193,2021:0.3814102564,MYS2B-P03,,Malaysia
725,Le Ying Lim,"Lim, Le Ying",le ying lim,Malaysia,malaysia,1,2015,2015:Merit,2015:126,2015:0.5909090909,MAS2A01,,Malaysia
726,Li Xuan Tan,"Tan, Li Xuan",li xuan tan,Malaysia,malaysia,1,2014,2014:Gold,2014:5,2014:0.9845201238,MAS2A01,,Malaysia
727,Lih Ying Gan,"Gan, Lih Ying",lih ying gan,Malaysia,malaysia,1,2021,2021:Gold,2021:18,2021:0.9423076923,MYS2B-P04,,Malaysia
728,Matthias Cheng Yao Koh,"Koh, Matthias Cheng Yao",matthias cheng yao koh,Malaysia,malaysia,1,2021,2021:Bronze,2021:112.5,2021:0.6394230769,MYS2B-P02,,Malaysia
729,Ming Wen Lim,"Lim, Ming Wen",ming wen lim,Malaysia,malaysia,1,2017,2017:Merit,2017:132,2017:0.5585284281,MAS2B02,,Malaysia
730,Raymand Jia Cheng Tey,"Tey, Raymand Jia Cheng",raymand jia cheng tey,Malaysia,malaysia,1,2014,2014:Merit,2014:135,2014:0.5820433437,MAS2B03,,Malaysia
